state,date,type,sex,abs,rate,piped_water,sanitation,electricity,income_mean,gini,poverty_absolute,cpi
Sarawak,2022-01-01,neonatal,female,54,3.6,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,92.1,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,48.5,100,91.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,90.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,95.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,96.8,100,98.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,21.6,100,40.2,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,89.7,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,83,100,97.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,46.8,100,93.6,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,90,100,90,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,82.8,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,77.8,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,77.8,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,77.8,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,77.8,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,77.8,100,93.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,100,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,57.3,100,88.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,99.5,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,65,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,87.6,100,98.4,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,90.1,100,95.1,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,63.6,100,100,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,96.7,100,99.5,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,47.4,99.5,95.7,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,male,100,6.3,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,both,183,5.9,87.7,100,93.8,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,female,54,3.6,98.5,99.9,96.3,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,male,77,4.8,98.5,99.9,96.3,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,neonatal,both,131,4.2,98.5,99.9,96.3,6457,0.382,10.8,118.8666667
Sarawak,2022-01-01,infant,female,83,5.5,98.5,99.9,96.3,6457,0.382,10.8,118.8666667
Sarawak,2023-01-01,,,,,,,,,,,121.8083333
Sarawak,2024-01-01,,,,,,,,,,,125.4666667
Selangor,1970-01-01,,,,,,,,421,,29.2,
Selangor,1974-01-01,,,,,,,,598,0.507,,
Selangor,1976-01-01,,,,,,,,735,0.516,22.9,
Selangor,1979-01-01,,,,,,,,1067,0.505,14.5,
Selangor,1980-01-01,,,,,,,,,,,60.69730622
Selangor,1981-01-01,,,,,,,,,,,64.60257543
Selangor,1982-01-01,,,,,,,,,,,66.50476685
Selangor,1983-01-01,,,,,,,,,,,68.18937386
Selangor,1984-01-01,,,,,,,,1590,0.481,8.6,68.80662079
Selangor,1985-01-01,,,,,,,,,,,68.97353541
Selangor,1986-01-01,,,,,,,,,,,69.43356827
Selangor,1987-01-01,,,,,,,,1558,0.462,8.9,70.06087988
Selangor,1988-01-01,,,,,,,,,,,72.07866879
Selangor,1989-01-01,,,,,,,,1658,0.444,7.8,74.02634844
Selangor,1990-01-01,,,,,,,,,,,75.37694995
Selangor,1991-01-01,,,,,,,,,,,78.71118419
Selangor,1992-01-01,,,,,,,,2280,0.446,4.3,80.81892711
Selangor,1993-01-01,,,,,,,,,,,81.89336746
Selangor,1994-01-01,,,,,,,,,,,83.18991588
Selangor,1995-01-01,,,,,,,,3162,0.424,2.2,85.48406749
Selangor,1996-01-01,,,,,,,,,,,86.43441534
Selangor,1997-01-01,,,,,,,,4006,0.409,1.3,86.55224908
Selangor,1998-01-01,,,,,,,,,,,89.88628497
Selangor,1999-01-01,,,,,,,,3702,0.394,2,91.0861279
Selangor,2000-01-01,,,,,,,,,,,91.1
Selangor,2001-01-01,,,,,,,,,,,91.23333333
Selangor,2002-01-01,,,,,,,,4406,0.423,1.1,90.775
Selangor,2003-01-01,,,,,,,,,,,90.34166667
Selangor,2004-01-01,,,,,,,,5175,0.443,1,90.65
Selangor,2005-01-01,,,,,,,,,,,91.825
Selangor,2006-01-01,,,,,,,,,,,92.84166667
Selangor,2007-01-01,,,,,,,,5580,0.418,0.7,93.85
Selangor,2008-01-01,,,,,,,,,,,96.64166667
Selangor,2009-01-01,,,,,,,,5962,0.424,0.7,99.56666667
Selangor,2010-01-01,,,,,,,,,,,99.94166667
Selangor,2011-01-01,,,,,,,,,,,101.7583333
Selangor,2012-01-01,,,,,,,,7023,0.396,0.4,103.7833333
Selangor,2013-01-01,,,,,,,,,,,105.425
Selangor,2014-01-01,,,,,,,,8252,0.379,0.2,106.5333333
Selangor,2015-01-01,,,,,,,,,,,109.3833333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2016-01-01,,,,,100,100,100,9463,0.372,0,111.9583333
Selangor,2017-01-01,infant,female,291,5.800972809,,,,,,,114.4
Selangor,2017-01-01,neonatal,female,185,3.687903676,,,,,,,114.4
Selangor,2017-01-01,neonatal,male,201,3.734462962,,,,,,,114.4
Selangor,2017-01-01,infant,both,620,5.962283747,,,,,,,114.4
Selangor,2017-01-01,neonatal,both,386,3.712002462,,,,,,,114.4
Selangor,2017-01-01,infant,male,329,6.11262843,,,,,,,114.4
Selangor,2018-01-01,neonatal,male,239,4.5,,,,,,,114.8333333
Selangor,2018-01-01,neonatal,female,183,3.7,,,,,,,114.8333333
Selangor,2018-01-01,infant,male,362,6.9,,,,,,,114.8333333
Selangor,2018-01-01,neonatal,both,422,4.1,,,,,,,114.8333333
Selangor,2018-01-01,infant,female,300,6.1,,,,,,,114.8333333
Selangor,2018-01-01,infant,both,662,6.5,,,,,,,114.8333333
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,both,582,6.112739074,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,female,273,6.310758925,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,female,185,4.000259476,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,male,180,3.676170248,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,infant,male,309,5.903085606,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2019-01-01,neonatal,both,365,3.833590657,100,100,100,10827,0.393,1.2,116.4416667
Selangor,2020-01-01,infant,female,186,4.124351412,,,,9668,,1.7,116.7166667
Selangor,2020-01-01,neonatal,female,116,2.57217615,,,,9668,,1.7,116.7166667
Selangor,2020-01-01,infant,male,231,4.796611225,,,,9668,,1.7,116.7166667
Selangor,2020-01-01,neonatal,male,163,3.384621774,,,,9668,,1.7,116.7166667
Selangor,2020-01-01,infant,both,417,4.471514203,,,,9668,,1.7,116.7166667
Selangor,2020-01-01,neonatal,both,279,2.991732524,,,,9668,,1.7,116.7166667
Selangor,2021-01-01,infant,female,185,4.254829807,,,,,,,118.6166667
Selangor,2021-01-01,neonatal,male,143,3.066169218,,,,,,,118.6166667
Selangor,2021-01-01,neonatal,female,121,2.782888684,,,,,,,118.6166667
Selangor,2021-01-01,infant,male,217,4.652858184,,,,,,,118.6166667
Selangor,2021-01-01,infant,both,402,4.460818039,,,,,,,118.6166667
Selangor,2021-01-01,neonatal,both,264,2.929492443,,,,,,,118.6166667
Selangor,2022-01-01,neonatal,male,170,3.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,male,283,6.5,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,female,212,5.3,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,both,286,3.4,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,male,170,3.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,female,116,2.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,male,283,6.5,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,female,212,5.3,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,both,286,3.4,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,male,170,3.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,female,116,2.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,male,283,6.5,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,female,212,5.3,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,both,286,3.4,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,male,170,3.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,female,116,2.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,male,283,6.5,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,female,212,5.3,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,both,286,3.4,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,male,170,3.9,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,female,116,2.9,97.2,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,male,283,6.5,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,female,212,5.3,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,both,286,3.4,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,male,170,3.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,neonatal,female,116,2.9,100,100,100,12233,0.361,1.5,122.8166667
Selangor,2022-01-01,infant,both,495,5.9,100,99.9,100,12233,0.361,1.5,122.8166667
